x0,level
237780.00,1180.17
237800.00,1177.82
237820.00,1182.60
237840.00,1189.77
237860.00,1192.81
237880.00,1193.77
237900.00,1193.57
237920.00,1191.38
237940.00,1187.00
237960.00,1181.64
237980.00,1176.67
238000.00,1175.77
238020.00,1178.05
238040.00,1176.94
238060.00,1180.46
238080.00,1189.95
238100.00,1198.38
238120.00,1202.68
238140.00,1205.01
238160.00,1207.72
238180.00,1210.10
238200.00,1211.22
238220.00,1211.04
238240.00,1207.72
238260.00,1201.20
238280.00,1193.00
238300.00,1185.30
238320.00,1177.25
238340.00,1169.66
238360.00,1177.19
238380.00,1183.64
238400.00,1181.61
238420.00,1174.62
238440.00,1175.06
238460.00,1181.61
238480.00,1190.29
238500.00,1199.87
238520.00,1203.51
238540.00,1203.04
238560.00,1198.55
238580.00,1190.97
238600.00,1184.15
238620.00,1182.44
238640.00,1186.26
238660.00,1192.97
238680.00,1191.73
238700.00,1188.48
238720.00,1186.19
238740.00,1186.65
238760.00,1188.11
238780.00,1189.09
238800.00,1187.02
238820.00,1185.96
238840.00,1185.92
238860.00,1186.73
238880.00,1192.32
238900.00,1188.47
238920.00,1183.79
238940.00,1180.02
238960.00,1180.56
238980.00,1181.11
239000.00,1184.06
239020.00,1190.14
239040.00,1194.06
239060.00,1200.06
239080.00,1205.36
239100.00,1206.60
239120.00,1206.74
239140.00,1209.97
239160.00,1219.87
239180.00,1226.25
239200.00,1229.40
239220.00,1233.34
239240.00,1238.88
239260.00,1243.42
239280.00,1245.29
239300.00,1246.86
239320.00,1248.28
239340.00,1249.37
239360.00,1249.54
239380.00,1248.71
239400.00,1246.82
239420.00,1245.72
239440.00,1244.76
239460.00,1243.43
239480.00,1243.76
239500.00,1244.79
239520.00,1245.18
239540.00,1246.00
239560.00,1246.87
239580.00,1247.79
239600.00,1251.32
239620.00,1254.63
239640.00,1257.87
239660.00,1260.90
239680.00,1264.34
239700.00,1268.44
239720.00,1272.64
239740.00,1276.37
239760.00,1278.00
239780.00,1279.16
239800.00,1280.17
239820.00,1280.87
239840.00,1281.25
239860.00,1281.59
239880.00,1283.21
239900.00,1284.78
239920.00,1285.59
239940.00,1286.48
239960.00,1287.68
239980.00,1288.01
240000.00,1289.03
240020.00,1290.04
240040.00,1291.59
240060.00,1292.49
240080.00,1293.08
240100.00,1293.49
240120.00,1295.50
240140.00,1298.04
240160.00,1300.88
240180.00,1304.00
240200.00,1306.44
240220.00,1308.28
240240.00,1309.91
240260.00,1311.35
240280.00,1311.58
240300.00,1312.30
240320.00,1311.69
240340.00,1310.72
240360.00,1309.52
240380.00,1312.42
240400.00,1317.78
240420.00,1320.32
240440.00,1322.93
240460.00,1324.62
240480.00,1326.08
240500.00,1327.32
240520.00,1327.43
240540.00,1327.54
240560.00,1327.88
240580.00,1327.65
240600.00,1327.56
240620.00,1327.37
240640.00,1327.50
240660.00,1327.40
240680.00,1327.02
240700.00,1327.10
240720.00,1326.96
240740.00,1326.66
240760.00,1326.36
240780.00,1325.86
240800.00,1324.71
240820.00,1323.11
240840.00,1321.08
240860.00,1319.12
240880.00,1317.39
240900.00,1315.47
240920.00,1313.30
240940.00,1310.98
240960.00,1309.10
240980.00,1306.80
241000.00,1304.52
241020.00,1302.88
241040.00,1301.43
241060.00,1300.17
241080.00,1299.34
241100.00,1298.65
241120.00,1297.49
241140.00,1297.14
241160.00,1296.92
241180.00,1297.26
241200.00,1299.33
241220.00,1300.90
241240.00,1302.23
241260.00,1303.38
241280.00,1303.85
241300.00,1304.28
241320.00,1304.06
241340.00,1303.50
241360.00,1302.59
241380.00,1301.80
241400.00,1300.54
241420.00,1298.91
241440.00,1297.04
241460.00,1295.27
241480.00,1293.25
241500.00,1291.22
241520.00,1289.23
241540.00,1287.66
241560.00,1285.83
241580.00,1284.50
241600.00,1283.49
241620.00,1282.33
241640.00,1281.05
241660.00,1279.85
241680.00,1278.21
241700.00,1276.46
241720.00,1273.65
241740.00,1270.14
241760.00,1265.45
241780.00,1262.71
241800.00,1262.58
241820.00,1263.30
241840.00,1262.53
241860.00,1264.84
241880.00,1266.40
241900.00,1266.83
241920.00,1266.05
241940.00,1266.02
241960.00,1267.87
241980.00,1271.10
242000.00,1273.51
242020.00,1277.06
242040.00,1282.44
242060.00,1283.16
242080.00,1282.07
242100.00,1280.42
242120.00,1278.30
242140.00,1276.20
242160.00,1274.62
242180.00,1273.49
242200.00,1272.33
242220.00,1272.12
242240.00,1271.41
242260.00,1269.58
242280.00,1267.03
242300.00,1263.00
242320.00,1259.33
242340.00,1255.01
242360.00,1253.11
242380.00,1253.74
242400.00,1251.87
242420.00,1250.00
242440.00,1246.77
242460.00,1244.35
242480.00,1242.47
242500.00,1242.08
242520.00,1247.19
242540.00,1249.35
242560.00,1250.74
242580.00,1251.38
242600.00,1251.18
242620.00,1252.07
242640.00,1252.70
242660.00,1252.40
242680.00,1255.21
242700.00,1260.07
242720.00,1262.48
242740.00,1261.13
242760.00,1258.83
242780.00,1257.39
242800.00,1256.46
242820.00,1255.92
242840.00,1255.49
242860.00,1253.15
242880.00,1250.45
242900.00,1246.56
242920.00,1241.72
242940.00,1237.20
242960.00,1232.78
242980.00,1229.61
243000.00,1230.19
243020.00,1231.90
243040.00,1232.79
243060.00,1233.52
243080.00,1234.67
243100.00,1235.76
243120.00,1236.15
243140.00,1233.58
243160.00,1231.97
243180.00,1235.73
243200.00,1240.99
243220.00,1241.66
243240.00,1240.21
243260.00,1238.14
243280.00,1236.48
243300.00,1236.34
243320.00,1232.78
243340.00,1226.87
243360.00,1227.18
243380.00,1227.83
243400.00,1230.00
243420.00,1233.33
243440.00,1233.30
243460.00,1232.13
243480.00,1230.17
243500.00,1228.14
243520.00,1226.15
243540.00,1223.85
243560.00,1222.02
243580.00,1221.07
243600.00,1222.49
243620.00,1221.32
243640.00,1217.51
243660.00,1218.39
243680.00,1218.76
243700.00,1217.33
243720.00,1216.49
243740.00,1216.57
243760.00,1216.04
243780.00,1216.94
243800.00,1220.89
243820.00,1225.00
243840.00,1225.81
243860.00,1225.27
243880.00,1224.90
243900.00,1224.31
243920.00,1224.31
243940.00,1225.22
243960.00,1225.75
243980.00,1225.84
244000.00,1226.20
244020.00,1226.31
244040.00,1226.75
244060.00,1225.45
244080.00,1222.95
244100.00,1219.34
244120.00,1215.84
244140.00,1212.08
244160.00,1210.57
244180.00,1211.22
244200.00,1216.15
244220.00,1219.05
244240.00,1222.41
244260.00,1226.17
244280.00,1227.48
244300.00,1229.42
244320.00,1233.94
244340.00,1237.14
244360.00,1240.96
244380.00,1246.35
244400.00,1249.87
244420.00,1254.02
244440.00,1256.48
244460.00,1258.52
244480.00,1259.17
244500.00,1259.58
244520.00,1260.79
244540.00,1262.54
244560.00,1262.73
244580.00,1261.99
244600.00,1260.08
244620.00,1256.28
244640.00,1252.94
244660.00,1248.23
244680.00,1244.56
244700.00,1241.65
244720.00,1238.81
244740.00,1236.59
244760.00,1238.20
244780.00,1243.03
244800.00,1244.84
244820.00,1245.29
244840.00,1245.45
244860.00,1248.06
244880.00,1250.66
244900.00,1254.13
244920.00,1260.01
244940.00,1267.10
244960.00,1268.88
244980.00,1269.53
245000.00,1269.50
245020.00,1268.81
245040.00,1267.77
245060.00,1265.84
245080.00,1263.09
245100.00,1259.43
245120.00,1257.07
245140.00,1254.72
245160.00,1252.44
245180.00,1250.82
245200.00,1248.72
245220.00,1245.26
245240.00,1241.62
245260.00,1237.77
245280.00,1233.78
245300.00,1231.88
245320.00,1233.10
245340.00,1231.56
245360.00,1234.73
245380.00,1239.29
245400.00,1241.49
245420.00,1242.10
245440.00,1243.41
245460.00,1244.58
245480.00,1246.13
245500.00,1248.04
245520.00,1251.36
245540.00,1254.38
245560.00,1255.78
245580.00,1256.97
245600.00,1257.10
245620.00,1256.31
245640.00,1254.69
245660.00,1250.59
245680.00,1249.18
245700.00,1250.71
245720.00,1252.55
245740.00,1253.60
245760.00,1253.98
245780.00,1253.67
245800.00,1252.83
245820.00,1251.40
245840.00,1249.52
245860.00,1248.27
245880.00,1246.46
245900.00,1244.80
245920.00,1243.92
245940.00,1245.97
245960.00,1245.46
245980.00,1244.52
246000.00,1242.71
246020.00,1240.95
246040.00,1239.76
246060.00,1238.01
246080.00,1236.89
246100.00,1236.40
246120.00,1236.17
246140.00,1234.23
246160.00,1234.51
246180.00,1234.13
246200.00,1234.00
246220.00,1233.97
246240.00,1233.39
246260.00,1230.44
246280.00,1230.05
246300.00,1235.76
246320.00,1241.61
246340.00,1243.26
246360.00,1243.69
246380.00,1243.64
246400.00,1242.73
246420.00,1241.21
246440.00,1238.96
246460.00,1236.11
246480.00,1234.58
246500.00,1233.68
246520.00,1232.95
246540.00,1232.45
246560.00,1231.93
246580.00,1231.39
246600.00,1231.83
246620.00,1231.71
246640.00,1231.81
246660.00,1231.77
246680.00,1231.38
246700.00,1230.69
246720.00,1229.52
246740.00,1227.15
246760.00,1223.71
246780.00,1222.04
246800.00,1220.58
246820.00,1219.02
246840.00,1217.65
246860.00,1216.18
246880.00,1214.87
246900.00,1213.17
246920.00,1212.53
246940.00,1212.36
246960.00,1211.81
246980.00,1211.26
247000.00,1210.96
247020.00,1212.00
247040.00,1212.12
247060.00,1211.99
247080.00,1211.81
247100.00,1211.75
247120.00,1211.35
247140.00,1210.54
247160.00,1210.69
247180.00,1210.61
247200.00,1209.93
247220.00,1209.77
247240.00,1208.63
247260.00,1208.06
247280.00,1208.12
247300.00,1207.38
247320.00,1207.29
247340.00,1206.77
247360.00,1205.70
247380.00,1204.89
247400.00,1202.10
247420.00,1205.33
247440.00,1205.72
247460.00,1205.94
247480.00,1206.82
247500.00,1207.11
247520.00,1206.98
247540.00,1206.50
247560.00,1205.86
247580.00,1205.26
247600.00,1204.78
247620.00,1203.51
247640.00,1203.45
247660.00,1203.90
247680.00,1203.26
247700.00,1202.82
247720.00,1202.82
247740.00,1202.52
247760.00,1202.56
247780.00,1202.58
247800.00,1202.23
247820.00,1202.87
247840.00,1203.42
247860.00,1203.42
247880.00,1203.91
247900.00,1204.00
247920.00,1204.03
247940.00,1204.26
247960.00,1203.72
247980.00,1202.17
248000.00,1200.66
248020.00,1199.54
248040.00,1199.11
248060.00,1198.84
248080.00,1197.33
248100.00,1197.48
248120.00,1198.43
248140.00,1197.56
248160.00,1196.86
248180.00,1195.81
248200.00,1192.28
248220.00,1193.29
248240.00,1196.86
248260.00,1197.36
248280.00,1198.12
248300.00,1197.30
248320.00,1196.51
248340.00,1194.53
248360.00,1192.02
248380.00,1192.20
248400.00,1191.53
248420.00,1189.16
248440.00,1187.38
248460.00,1186.73
248480.00,1187.06
248500.00,1188.69
248520.00,1190.63
248540.00,1192.44
248560.00,1195.62
248580.00,1201.28
248600.00,1205.63
248620.00,1204.90
248640.00,1203.91
248660.00,1208.93
248680.00,1208.94
248700.00,1202.99
248720.00,1198.18
248740.00,1196.69
248760.00,1198.65
248780.00,1200.31
248800.00,1198.37
248820.00,1198.27
248840.00,1198.29
248860.00,1197.75
248880.00,1196.95
248900.00,1197.17
248920.00,1196.90
248940.00,1196.28
248960.00,1195.38
248980.00,1195.26
249000.00,1197.55
249020.00,1200.67
249040.00,1204.31
249060.00,1207.45
249080.00,1210.43
249100.00,1213.43
249120.00,1216.16
249140.00,1217.32
249160.00,1215.69
249180.00,1210.49
249200.00,1209.37
249220.00,1212.70
249240.00,1219.54
249260.00,1220.08
249280.00,1218.38
249300.00,1215.95
249320.00,1213.40
249340.00,1211.54
249360.00,1208.98
249380.00,1206.82
249400.00,1204.28
249420.00,1201.42
249440.00,1198.73
249460.00,1196.54
249480.00,1195.15
249500.00,1193.48
249520.00,1191.86
249540.00,1189.62
249560.00,1186.46
249580.00,1184.03
249600.00,1184.81
249620.00,1192.28
249640.00,1195.78
249660.00,1198.58
249680.00,1201.45
249700.00,1205.46
249720.00,1211.04
249740.00,1216.57
249760.00,1218.78
249780.00,1218.13
249800.00,1214.81
249820.00,1212.05
249840.00,1209.85
249860.00,1213.20
249880.00,1213.50
249900.00,1212.76
249920.00,1211.96
249940.00,1211.26
249960.00,1211.00
249980.00,1213.23
250000.00,1215.66
250020.00,1222.15
250040.00,1225.96
250060.00,1228.55
250080.00,1235.01
250100.00,1238.68
250120.00,1236.69
250140.00,1234.57
250160.00,1237.12
250180.00,1233.90
250200.00,1229.57
250220.00,1229.88
250240.00,1236.42
250260.00,1238.83
250280.00,1240.37
250300.00,1244.70
250320.00,1250.99
250340.00,1252.04
250360.00,1251.78
250380.00,1251.35
250400.00,1250.49
250420.00,1249.23
250440.00,1247.38
250460.00,1243.83
250480.00,1239.79
250500.00,1237.50
250520.00,1239.64
250540.00,1244.90
250560.00,1245.11
250580.00,1243.98
250600.00,1242.86
250620.00,1240.62
250640.00,1238.24
250660.00,1242.03
250680.00,1243.63
250700.00,1244.94
250720.00,1246.38
250740.00,1247.90
250760.00,1249.78
250780.00,1253.85
250800.00,1257.90
250820.00,1261.86
250840.00,1263.92
250860.00,1264.35
250880.00,1267.89
250900.00,1277.36
250920.00,1284.87
250940.00,1288.35
250960.00,1289.22
250980.00,1285.89
251000.00,1285.58
251020.00,1288.92
251040.00,1295.03
251060.00,1299.66
251080.00,1301.37
251100.00,1302.15
251120.00,1301.88
251140.00,1301.60
251160.00,1302.41
251180.00,1301.44
251200.00,1301.16
251220.00,1299.39
251240.00,1297.85
251260.00,1296.13
251280.00,1294.30
251300.00,1291.99
251320.00,1289.48
251340.00,1288.44
251360.00,1285.64
251380.00,1284.32
251400.00,1280.79
251420.00,1277.68
251440.00,1276.49
251460.00,1275.33
251480.00,1277.92
251500.00,1276.28
251518.19,1275.47
